task_id,family,route,priority,strict_cost,strict_points,teacher_cost,teacher_points,cost_bucket,compression_class_to_600,cost_ratio_to_600,cost_ratio_to_250,gain_to_600,gain_to_250,teacher_remaining_gain_to_600,teacher_remaining_gain_to_250,teacher_gain_vs_strict,rule_target,lowering_target,reject_lowering,next_action
18,signature_lookup_current,sparse_edit_or_object_completion,P0,114578,13.35098890724301,17467,15.231931334571607,100000_plus,extreme,190.96333333333334,458.312,5.252081437540841,6.127550174894743,3.3711390102122447,4.246607747566147,1.8809424273285966,説明可能な decision tree / affine hash / color-role rule,small Gather or pruned branch graph; no per-example label table,"arc-gen memorization, large ScatterND, large MatMul hash","mine teacher delta into submit-safe DSL, then lower to <=600"
64,signature_lookup_current,sparse_edit_or_object_completion,P0,114153,13.354705067178468,10771,15.71538738364923,100000_plus,extreme,190.255,456.612,5.248365277605384,6.123834014959286,2.8876829611346224,3.7631516984885245,2.3606823164707613,説明可能な decision tree / affine hash / color-role rule,small Gather or pruned branch graph; no per-example label table,"arc-gen memorization, large ScatterND, large MatMul hash","mine teacher delta into submit-safe DSL, then lower to <=600"
358,signature_lookup_current,sparse_edit_or_object_completion,P0,113999,13.356055044591665,15757,15.334960010037955,100000_plus,extreme,189.99833333333333,455.996,5.247015300192187,6.122484037546089,3.268110334745897,4.143579072099799,1.97890496544629,説明可能な decision tree / affine hash / color-role rule,small Gather or pruned branch graph; no per-example label table,"arc-gen memorization, large ScatterND, large MatMul hash","mine teacher delta into submit-safe DSL, then lower to <=600"
85,signature_lookup_current,sparse_edit_or_object_completion,P0,113178,13.36328292042622,16926,15.263393819769949,100000_plus,extreme,188.63,452.712,5.2397874243576315,6.1152561617115335,3.3396765250139033,4.215145262367805,1.9001108993437281,説明可能な decision tree / affine hash / color-role rule,small Gather or pruned branch graph; no per-example label table,"arc-gen memorization, large ScatterND, large MatMul hash","mine teacher delta into submit-safe DSL, then lower to <=600"
205,signature_lookup_current,crop_or_resize,P0,112313,13.370955104619776,30083,14.68828449286678,100000_plus,extreme,187.18833333333333,449.252,5.232115240164076,6.107583977517978,3.914785851917072,4.790254589270974,1.3173293882470034,説明可能な decision tree / affine hash / color-role rule,small Gather or pruned branch graph; no per-example label table,"arc-gen memorization, large ScatterND, large MatMul hash","mine teacher delta into submit-safe DSL, then lower to <=600"
110,signature_lookup_current,same_shape_global_transform,P0,109201,13.399054500239831,42363,14.345969381262638,100000_plus,extreme,182.00166666666667,436.804,5.2040158445440206,6.079484581897923,4.257100963521214,5.132569700875116,0.9469148810228063,説明可能な decision tree / affine hash / color-role rule,small Gather or pruned branch graph; no per-example label table,"arc-gen memorization, large ScatterND, large MatMul hash","mine teacher delta into submit-safe DSL, then lower to <=600"
370,signature_lookup_current,sparse_edit_or_object_completion,P0,108296,13.407376502134378,11547,15.645819058048144,100000_plus,extreme,180.49333333333334,433.184,5.195693842649474,6.071162580003376,2.9572512867357084,3.8327200240896104,2.2384425559137657,説明可能な decision tree / affine hash / color-role rule,small Gather or pruned branch graph; no per-example label table,"arc-gen memorization, large ScatterND, large MatMul hash","mine teacher delta into submit-safe DSL, then lower to <=600"
382,signature_lookup_current,sparse_edit_or_object_completion,P0,107354,13.416112936092428,37115,14.478223520448353,100000_plus,extreme,178.92333333333335,429.416,5.186957408691423,6.0624261460453255,4.124846824335499,5.000315561689401,1.0621105843559242,説明可能な decision tree / affine hash / color-role rule,small Gather or pruned branch graph; no per-example label table,"arc-gen memorization, large ScatterND, large MatMul hash","mine teacher delta into submit-safe DSL, then lower to <=600"
34,signature_lookup_current,sparse_edit_or_object_completion,P0,106316,13.425828929592994,17058,15.255625419120944,100000_plus,extreme,177.19333333333333,425.264,5.177241415190858,6.05271015254476,3.3474449256629075,4.22291366301681,1.8297964895279506,説明可能な decision tree / affine hash / color-role rule,small Gather or pruned branch graph; no per-example label table,"arc-gen memorization, large ScatterND, large MatMul hash","mine teacher delta into submit-safe DSL, then lower to <=600"
187,point_to_line_pattern,same_shape_global_transform,P1,105313,13.435307852707972,105313,13.435307852707972,100000_plus,extreme,175.52166666666668,421.252,5.16776249207588,6.043231229429782,5.16776249207588,6.043231229429782,0.0,seed-to-line / ray / periodic pattern with color roles,"constant affine masks, row-column masks, small Conv line detectors","per-cell ScatterND table, long Where chains over all periods",new DSL/DAG synthesis from task examples; teacher gives no cost help
204,signature_lookup_current,sparse_edit_or_object_completion,P0,104544,13.442636685599203,56171,14.063844111534255,100000_plus,extreme,174.24,418.176,5.160433659184649,6.035902396538551,4.539226233249597,5.414694970603499,0.6212074259350526,説明可能な decision tree / affine hash / color-role rule,small Gather or pruned branch graph; no per-example label table,"arc-gen memorization, large ScatterND, large MatMul hash","mine teacher delta into submit-safe DSL, then lower to <=600"
198,line_grid_fill,same_shape_global_transform,P1,103821,13.449576458609688,103821,13.449576458609688,100000_plus,extreme,173.035,415.284,5.153493886174164,6.0289626235280664,5.153493886174164,6.0289626235280664,0.0,row-column completion / line extension / grid crossing rule,"ReduceSum row-column masks, small Conv kernels, constant masks plus Where","full-grid Tile, long Where chain, per-cell ScatterND",new DSL/DAG synthesis from task examples; teacher gives no cost help
216,signature_lookup_current,crop_or_resize,P0,103572,13.451977697992342,38307,14.44661207390721,100000_plus,extreme,172.62,414.288,5.1510926467915095,6.0265613841454115,4.156458270876643,5.031927008230545,0.9946343759148668,説明可能な decision tree / affine hash / color-role rule,small Gather or pruned branch graph; no per-example label table,"arc-gen memorization, large ScatterND, large MatMul hash","mine teacher delta into submit-safe DSL, then lower to <=600"
284,signature_lookup_current,sparse_edit_or_object_completion,P0,102032,13.466958231444947,13755,15.470842326641325,100000_plus,extreme,170.05333333333334,408.128,5.136112113338905,6.011580850692807,3.132228018142527,4.007696755496429,2.003884095196378,説明可能な decision tree / affine hash / color-role rule,small Gather or pruned branch graph; no per-example label table,"arc-gen memorization, large ScatterND, large MatMul hash","mine teacher delta into submit-safe DSL, then lower to <=600"
251,signature_lookup_current,sparse_edit_or_object_completion,P0,100580,13.481291290274044,10875,15.705778144043116,100000_plus,extreme,167.63333333333333,402.32,5.121779054509808,5.99724779186371,2.8972922007407362,3.7727609380946383,2.224486853769072,説明可能な decision tree / affine hash / color-role rule,small Gather or pruned branch graph; no per-example label table,"arc-gen memorization, large ScatterND, large MatMul hash","mine teacher delta into submit-safe DSL, then lower to <=600"
2,signature_lookup_current,sparse_edit_or_object_completion,P0,97293,13.514517676859928,33547,14.579297280376213,50001_100000,extreme,162.155,389.172,5.088552667923924,5.964021405277826,4.023773064407639,4.899241801761541,1.0647796035162855,説明可能な decision tree / affine hash / color-role rule,small Gather or pruned branch graph; no per-example label table,"arc-gen memorization, large ScatterND, large MatMul hash","mine teacher delta into submit-safe DSL, then lower to <=600"
29,signature_lookup_current,crop_or_resize,P0,97117,13.516328283804857,71139,13.82760901138578,50001_100000,extreme,161.86166666666668,388.468,5.086742060978995,5.962210798332897,4.775461333398072,5.650930070751974,0.3112807275809235,説明可能な decision tree / affine hash / color-role rule,small Gather or pruned branch graph; no per-example label table,"arc-gen memorization, large ScatterND, large MatMul hash","mine teacher delta into submit-safe DSL, then lower to <=600"
128,signature_lookup_current,sparse_edit_or_object_completion,P0,95042,13.537925821853902,48731,14.205929343133523,50001_100000,extreme,158.40333333333334,380.168,5.06514452292995,5.940613260283852,4.397141001650329,5.272609739004231,0.6680035212796209,説明可能な decision tree / affine hash / color-role rule,small Gather or pruned branch graph; no per-example label table,"arc-gen memorization, large ScatterND, large MatMul hash","mine teacher delta into submit-safe DSL, then lower to <=600"
109,signature_lookup_current,crop_or_resize,P0,94878,13.539652865248629,38755,14.434984941284387,50001_100000,extreme,158.13,379.512,5.063417479535223,5.938886216889125,4.1680854034994645,5.043554140853367,0.8953320760357588,説明可能な decision tree / affine hash / color-role rule,small Gather or pruned branch graph; no per-example label table,"arc-gen memorization, large ScatterND, large MatMul hash","mine teacher delta into submit-safe DSL, then lower to <=600"
239,signature_lookup_current,crop_or_resize,P0,94477,13.54388830238479,17568,15.226165655690743,50001_100000,extreme,157.46166666666667,377.908,5.059182042399062,5.934650779752964,3.3769046890931094,4.252373426447011,1.6822773533059525,説明可能な decision tree / affine hash / color-role rule,small Gather or pruned branch graph; no per-example label table,"arc-gen memorization, large ScatterND, large MatMul hash","mine teacher delta into submit-safe DSL, then lower to <=600"
201,signature_lookup_current,crop_or_resize,P0,92700,13.562876248446054,22224,14.991071935005875,50001_100000,extreme,154.5,370.8,5.040194096337798,5.9156628336917,3.6119984097779767,4.487467147131879,1.428195686559821,説明可能な decision tree / affine hash / color-role rule,small Gather or pruned branch graph; no per-example label table,"arc-gen memorization, large ScatterND, large MatMul hash","mine teacher delta into submit-safe DSL, then lower to <=600"
208,signature_lookup_current,sparse_edit_or_object_completion,P0,92273,13.56749314667969,10875,15.705778144043116,50001_100000,extreme,153.78833333333333,369.092,5.035577198104162,5.9110459354580644,2.8972922007407362,3.7727609380946383,2.138284997363426,説明可能な decision tree / affine hash / color-role rule,small Gather or pruned branch graph; no per-example label table,"arc-gen memorization, large ScatterND, large MatMul hash","mine teacher delta into submit-safe DSL, then lower to <=600"
280,signature_lookup_current,sparse_edit_or_object_completion,P0,90506,13.586828574167079,70515,13.836419267873659,50001_100000,extreme,150.84333333333333,362.024,5.016241770616773,5.891710507970675,4.766651076910193,5.642119814264095,0.2495906937065797,説明可能な decision tree / affine hash / color-role rule,small Gather or pruned branch graph; no per-example label table,"arc-gen memorization, large ScatterND, large MatMul hash","mine teacher delta into submit-safe DSL, then lower to <=600"
20,signature_lookup_current,sparse_edit_or_object_completion,P0,90133,13.590958363748854,3931,16.723350874578138,50001_100000,extreme,150.22166666666666,360.532,5.012111981034998,5.8875807183889,1.879719470205714,2.755188207559616,3.132392510829284,説明可能な decision tree / affine hash / color-role rule,small Gather or pruned branch graph; no per-example label table,"arc-gen memorization, large ScatterND, large MatMul hash","mine teacher delta into submit-safe DSL, then lower to <=600"
159,signature_lookup_current,crop_or_resize,P0,89501,13.597994922615115,48739,14.205765190060415,50001_100000,extreme,149.16833333333332,358.004,5.005075422168737,5.880544159522639,4.397305154723437,5.272773892077339,0.6077702674453,説明可能な decision tree / affine hash / color-role rule,small Gather or pruned branch graph; no per-example label table,"arc-gen memorization, large ScatterND, large MatMul hash","mine teacher delta into submit-safe DSL, then lower to <=600"
25,signature_lookup_current,sparse_edit_or_object_completion,P0,89286,13.600400020341894,10331,15.757095637150554,50001_100000,extreme,148.81,357.144,5.002670324441958,5.87813906179586,2.8459747076332977,3.7214434449872,2.15669561680866,説明可能な decision tree / affine hash / color-role rule,small Gather or pruned branch graph; no per-example label table,"arc-gen memorization, large ScatterND, large MatMul hash","mine teacher delta into submit-safe DSL, then lower to <=600"
281,signature_lookup_current,sparse_edit_or_object_completion,P0,88615,13.60794357751076,18843,15.156103228877509,50001_100000,extreme,147.69166666666666,354.46,4.995126767273092,5.870595504626994,3.446967115906343,4.322435853260245,1.548159651366749,説明可能な decision tree / affine hash / color-role rule,small Gather or pruned branch graph; no per-example label table,"arc-gen memorization, large ScatterND, large MatMul hash","mine teacher delta into submit-safe DSL, then lower to <=600"
203,region_partition_fill,sparse_edit_or_object_completion,P1,88402,13.610350127195805,88402,13.610350127195805,50001_100000,extreme,147.33666666666667,353.608,4.992720217588047,5.8681889549419495,4.992720217588047,5.8681889549419495,0.0,room/inside-outside/boundary partition rule,"static row-column prefix masks, small Conv kernels, bounded room mask","many-step flood fill, dilation unroll, dynamic full-grid colormap",new DSL/DAG synthesis from task examples; teacher gives no cost help
126,signature_lookup_current,sparse_edit_or_object_completion,P0,86091,13.636839844664504,4027,16.699223039148546,50001_100000,extreme,143.485,344.364,4.966230500119348,5.84169923747325,1.9038473056353062,2.7793160429892083,3.062383194484042,説明可能な decision tree / affine hash / color-role rule,small Gather or pruned branch graph; no per-example label table,"arc-gen memorization, large ScatterND, large MatMul hash","mine teacher delta into submit-safe DSL, then lower to <=600"
398,crop_resize,crop_or_resize,P1,84295,13.657922169750098,84295,13.657922169750098,50001_100000,extreme,140.49166666666667,337.18,4.945148175033754,5.820616912387656,4.945148175033754,5.820616912387656,0.0,fixed crop / object-anchor crop / shape rule / bbox crop,"constant Slice/Gather, small Pad/Concat, static row-column indices","NonZero, Compress, full-grid GatherND bbox, full-grid Tile",new DSL/DAG synthesis from task examples; teacher gives no cost help
69,signature_lookup_current,sparse_edit_or_object_completion,P0,84250,13.658456151785392,18263,15.187367565807959,50001_100000,extreme,140.41666666666666,337.0,4.9446141929984595,5.820082930352362,3.415702778975893,4.291171516329795,1.5289114140225664,説明可能な decision tree / affine hash / color-role rule,small Gather or pruned branch graph; no per-example label table,"arc-gen memorization, large ScatterND, large MatMul hash","mine teacher delta into submit-safe DSL, then lower to <=600"
275,signature_lookup_current,crop_or_resize,P0,83879,13.662869436848247,59811,14.001055130489064,50001_100000,extreme,139.79833333333335,335.516,4.940200907935605,5.815669645289507,4.602015214294788,5.47748395164869,0.33818569364081696,説明可能な decision tree / affine hash / color-role rule,small Gather or pruned branch graph; no per-example label table,"arc-gen memorization, large ScatterND, large MatMul hash","mine teacher delta into submit-safe DSL, then lower to <=600"
313,region_partition_fill,sparse_edit_or_object_completion,P1,83572,13.666536185257858,83572,13.666536185257858,50001_100000,extreme,139.28666666666666,334.288,4.936534159525994,5.812002896879896,4.936534159525994,5.812002896879896,0.0,room/inside-outside/boundary partition rule,"static row-column prefix masks, small Conv kernels, bounded room mask","many-step flood fill, dilation unroll, dynamic full-grid colormap",new DSL/DAG synthesis from task examples; teacher gives no cost help
234,signature_lookup_current,sparse_edit_or_object_completion,P0,81703,13.689154000119816,26619,14.810619474496553,50001_100000,extreme,136.17166666666665,326.812,4.913916344664036,5.7893850820179384,3.7924508702872988,4.667919607641201,1.1214654743767376,説明可能な decision tree / affine hash / color-role rule,small Gather or pruned branch graph; no per-example label table,"arc-gen memorization, large ScatterND, large MatMul hash","mine teacher delta into submit-safe DSL, then lower to <=600"
19,signature_lookup_current,crop_or_resize,P0,81346,13.69353305881371,40026,14.40271547806243,50001_100000,extreme,135.57666666666665,325.384,4.909537285970142,5.785006023324044,4.2003548667214226,5.075823604075325,0.7091824192487195,説明可能な decision tree / affine hash / color-role rule,small Gather or pruned branch graph; no per-example label table,"arc-gen memorization, large ScatterND, large MatMul hash","mine teacher delta into submit-safe DSL, then lower to <=600"
9,signature_lookup_current,sparse_edit_or_object_completion,P0,81241,13.69482467517415,23611,14.930532015883037,50001_100000,extreme,135.40166666666667,324.964,4.908245669609702,5.783714406963604,3.6725383289008153,4.548007066254717,1.2357073407088865,説明可能な decision tree / affine hash / color-role rule,small Gather or pruned branch graph; no per-example label table,"arc-gen memorization, large ScatterND, large MatMul hash","mine teacher delta into submit-safe DSL, then lower to <=600"
303,signature_lookup_current,sparse_edit_or_object_completion,P0,80710,13.701382237681582,52347,14.13435009193366,50001_100000,extreme,134.51666666666668,322.84,4.90168810710227,5.777156844456172,4.468720252850192,5.344188990204094,0.4329678542520785,説明可能な decision tree / affine hash / color-role rule,small Gather or pruned branch graph; no per-example label table,"arc-gen memorization, large ScatterND, large MatMul hash","mine teacher delta into submit-safe DSL, then lower to <=600"
36,signature_lookup_current,crop_or_resize,P0,79962,13.710693199192217,15912,15.325171179466192,50001_100000,extreme,133.27,319.848,4.8923771455916345,5.767845882945537,3.2778991653176597,4.153367902671562,1.6144779802739748,説明可能な decision tree / affine hash / color-role rule,small Gather or pruned branch graph; no per-example label table,"arc-gen memorization, large ScatterND, large MatMul hash","mine teacher delta into submit-safe DSL, then lower to <=600"
157,signature_lookup_current,sparse_edit_or_object_completion,P0,79930,13.711093469379936,24780,14.882207844816866,50001_100000,extreme,133.21666666666667,319.72,4.891976875403916,5.767445612757818,3.7208624999669855,4.5963312373208876,1.1711143754369306,説明可能な decision tree / affine hash / color-role rule,small Gather or pruned branch graph; no per-example label table,"arc-gen memorization, large ScatterND, large MatMul hash","mine teacher delta into submit-safe DSL, then lower to <=600"
264,signature_lookup_current,crop_or_resize,P0,79536,13.716034971665547,25739,14.844237369643414,50001_100000,extreme,132.56,318.144,4.887035373118305,5.762504110472207,3.7588329751404377,4.63430171249434,1.1282023979778675,説明可能な decision tree / affine hash / color-role rule,small Gather or pruned branch graph; no per-example label table,"arc-gen memorization, large ScatterND, large MatMul hash","mine teacher delta into submit-safe DSL, then lower to <=600"
170,signature_lookup_current,crop_or_resize,P0,78564,13.728331141770909,13731,15.472588670678249,50001_100000,extreme,130.94,314.256,4.874739203012943,5.750207940366845,3.130481674105603,4.005950411459505,1.7442575289073403,説明可能な decision tree / affine hash / color-role rule,small Gather or pruned branch graph; no per-example label table,"arc-gen memorization, large ScatterND, large MatMul hash","mine teacher delta into submit-safe DSL, then lower to <=600"
364,signature_lookup_current,sparse_edit_or_object_completion,P0,77859,13.737345222483407,26075,14.831267720131027,50001_100000,extreme,129.765,311.436,4.865725122300445,5.741193859654347,3.7718026246528247,4.647271362006727,1.09392249764762,説明可能な decision tree / affine hash / color-role rule,small Gather or pruned branch graph; no per-example label table,"arc-gen memorization, large ScatterND, large MatMul hash","mine teacher delta into submit-safe DSL, then lower to <=600"
300,signature_lookup_current,crop_or_resize,P0,77546,13.741373412351637,13323,15.502752856039788,50001_100000,extreme,129.24333333333334,310.184,4.861696932432215,5.737165669786117,3.1003174887440643,3.9757862260979664,1.761379443688151,説明可能な decision tree / affine hash / color-role rule,small Gather or pruned branch graph; no per-example label table,"arc-gen memorization, large ScatterND, large MatMul hash","mine teacher delta into submit-safe DSL, then lower to <=600"
384,signature_lookup_current,crop_or_resize,P0,74722,13.778470160860206,26243,14.824845434208775,50001_100000,extreme,124.53666666666666,298.888,4.824600183923646,5.700068921277548,3.7782249105750765,4.6536936479289785,1.0463752733485698,説明可能な decision tree / affine hash / color-role rule,small Gather or pruned branch graph; no per-example label table,"arc-gen memorization, large ScatterND, large MatMul hash","mine teacher delta into submit-safe DSL, then lower to <=600"
255,same_shape_global_transform,same_shape_global_transform,P2,74403,13.782748457411104,74403,13.782748457411104,50001_100000,extreme,124.005,297.612,4.820321887372748,5.69579062472665,4.820321887372748,5.69579062472665,0.0,flip/rotate/transpose/recolor or graph-surgery proof,"Transpose, Gather, initializer prune, small color Conv",compact artifactより大きい再実装,new DSL/DAG synthesis from task examples; teacher gives no cost help
191,signature_lookup_current,sparse_edit_or_object_completion,P0,73993,13.788274226882638,36076,14.506616896714402,50001_100000,extreme,123.32166666666667,295.972,4.8147961179012135,5.690264855255116,4.09645344806945,4.971922185423352,0.7183426698317632,説明可能な decision tree / affine hash / color-role rule,small Gather or pruned branch graph; no per-example label table,"arc-gen memorization, large ScatterND, large MatMul hash","mine teacher delta into submit-safe DSL, then lower to <=600"
107,crop_resize,crop_or_resize,P1,73131,13.799992367549814,73131,13.799992367549814,50001_100000,extreme,121.885,292.524,4.803077977234038,5.67854671458794,4.803077977234038,5.67854671458794,0.0,fixed crop / object-anchor crop / shape rule / bbox crop,"constant Slice/Gather, small Pad/Concat, static row-column indices","NonZero, Compress, full-grid GatherND bbox, full-grid Tile",new DSL/DAG synthesis from task examples; teacher gives no cost help
88,signature_lookup_current,crop_or_resize,P0,72766,13.80499590787612,30659,14.669318463892141,50001_100000,extreme,121.27666666666667,291.064,4.798074436907731,5.673543174261633,3.9337518808917107,4.809220618245613,0.8643225560160204,説明可能な decision tree / affine hash / color-role rule,small Gather or pruned branch graph; no per-example label table,"arc-gen memorization, large ScatterND, large MatMul hash","mine teacher delta into submit-safe DSL, then lower to <=600"
379,signature_lookup_current,sparse_edit_or_object_completion,P0,72499,13.808671952355807,18843,15.156103228877509,50001_100000,extreme,120.83166666666666,289.996,4.794398392428045,5.669867129781947,3.446967115906343,4.322435853260245,1.3474312765217018,説明可能な decision tree / affine hash / color-role rule,small Gather or pruned branch graph; no per-example label table,"arc-gen memorization, large ScatterND, large MatMul hash","mine teacher delta into submit-safe DSL, then lower to <=600"
137,point_to_line_pattern,same_shape_global_transform,P1,72472,13.809044440650876,72472,13.809044440650876,50001_100000,extreme,120.78666666666666,289.888,4.794025904132976,5.669494641486878,4.794025904132976,5.669494641486878,0.0,seed-to-line / ray / periodic pattern with color roles,"constant affine masks, row-column masks, small Conv line detectors","per-cell ScatterND table, long Where chains over all periods",new DSL/DAG synthesis from task examples; teacher gives no cost help
340,signature_lookup_current,sparse_edit_or_object_completion,P0,70342,13.83887566105239,10939,15.69991033588021,50001_100000,extreme,117.23666666666666,281.368,4.764194683731462,5.6396634210853644,2.903160008903642,3.778628746257544,1.8610346748278204,説明可能な decision tree / affine hash / color-role rule,small Gather or pruned branch graph; no per-example label table,"arc-gen memorization, large ScatterND, large MatMul hash","mine teacher delta into submit-safe DSL, then lower to <=600"
145,line_grid_fill,same_shape_global_transform,P1,69757,13.847226946929018,69757,13.847226946929018,50001_100000,extreme,116.26166666666667,279.028,4.755843397854834,5.631312135208736,4.755843397854834,5.631312135208736,0.0,row-column completion / line extension / grid crossing rule,"ReduceSum row-column masks, small Conv kernels, constant masks plus Where","full-grid Tile, long Where chain, per-cell ScatterND",new DSL/DAG synthesis from task examples; teacher gives no cost help
51,signature_lookup_current,sparse_edit_or_object_completion,P0,68437,13.866331106969804,7483,16.07961093991964,50001_100000,extreme,114.06166666666667,273.748,4.736739237814048,5.61220797516795,2.5234594048642123,3.3989281422181143,2.2132798329498353,説明可能な decision tree / affine hash / color-role rule,small Gather or pruned branch graph; no per-example label table,"arc-gen memorization, large ScatterND, large MatMul hash","mine teacher delta into submit-safe DSL, then lower to <=600"
